data,inicio,fim,titulo,local,participantes
2020-11-09,11h20,11h55,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Marcos Rocha -  Governador do estado de Rondônia,Palácio do Planalto,
2020-11-09,11h55,12h40,Davi Alcolumbre -  Presidente do Senado Federal; e Bento Albuquerque -  Ministro de Estado de Minas e Energia,Palácio do Planalto,
2020-11-09,14h00,15h05,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,
2020-11-09,15h05,15h40,Paulo Guedes -  Ministro de Estado da Economia; José Levi Mello do Amaral Júnior -  Advogado-Geral da União; e Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-09,15h45,16h05,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República,Palácio do Planalto,
2020-11-09,16h00,16h50,Wagner Rosário -  Ministro de Estado da Controladoria-Geral da União; e Damares Alves -  Ministra de Estado da Mulher -  da Família e dos Direitos Humanos,Palácio do Planalto,
2020-11-09,17h00,18h00,Lançamento da Aliança pelo Voluntariado e Premiação Amigos da Pátria,Palácio do Planalto,
2020-11-10,10h30,11h10,Deputado Vitor Hugo (PSL/GO),Palácio do Planalto,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República;;1º Tenente R/2 Int Rogério de Souza Vasconcelos Jr -  Presidente do Conselho Nacional de Oficiais da Reserva (CNOR);;1º Tenente R2 Infantaria Deygles Vieira Cavalcante -  Presidente da Associação de Oficiais da Reserva do Exército em Goiânia (AORE);;Marajá João Alves de Mendonça Filho -  Oficial da Reserva -  Conselho Nacional de Oficiais da Reserva em Goiânia - CNOR/Goiânia;;Marcos Antonio Martins de Lima -  Associação de Oficiais da Reserva do Exército em Curitiba - AORE/Curitiba;;Rogério Wilson Lélis Caixeta -  1° Tenente R/2 de Artilharia;;1° Ten R/2 Infantaria Rubens Kirsteim Junior -  Associação de Oficiais da Reserva do Exército em Goiânia;;Sérgio Pinto Monteiro -  2° Tenente Artilharia; e;1° Tenente R/2 Waldir Marcos Fruit -  Associação de Oficiais da Reserva do Exército em Joinville - AORE/Joinville.
2020-11-10,11h10,11h40,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-10,11h45,13h00,Fernando Azevedo -  Ministro de Estado da Defesa,Brasília/DF,
2020-11-10,14h00,14h50,Milton Ribeiro -  Ministro de Estado da Educação,Palácio do Planalto,
2020-11-10,15h00,15h30,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-10,15h30,15h45,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República,Palácio do Planalto,
2020-11-10,16h00,17h00,Cerimônia de Lançamento da Retomada do Turismo,Palácio do Planalto,
2020-11-11,10h00,10h30,Célio Faria Júnior -  Chefe do Gabinete Pessoal do Presidente da República; e Carlos Alberto Franco França -  Assessor-Chefe da Assessoria Especial do Presidente da República,Palácio do Planalto,
2020-11-11,11h00,11h30,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República,Palácio do Planalto,
2020-11-11,11h30,12h00,Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e José Levi Mello do Amaral Júnior -  Advogado-Geral da União,Palácio do Planalto,
2020-11-11,14h15,15h25,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e estudantes do curso de Política Estratégia e Alta Administração do Exército (CPEAEx),Palácio do Planalto,
2020-11-11,15h30,16h00,Bento Albuquerque -  Ministro de Estado de Minas e Energia,Palácio do Planalto,
2020-11-11,16h00,16h15,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-11,16h15,16h45,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Deputado Ricardo Barros (PP/PR) -  Líder do Governo na Câmara dos Deputados,Palácio do Planalto,
2020-11-12,10h00,10h45,Marcelo Augusto Xavier da Silva -  Presidente da Fundação Nacional do Índio - Funai,Palácio do Planalto,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República.
2020-11-12,11h00,11h30,José Levi Mello do Amaral Júnior -  Advogado-Geral da União,Palácio do Planalto,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República.
2020-11-12,15h00,15h30,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-13,10h00,12h30,Cerimônia de Apresentação de Cartas Credenciais dos Novos Embaixadores,Palácio do Planalto,
2020-11-13,14h15,15h00,Fernando Azevedo -  Ministro de Estado da Defesa,Palácio do Planalto,
2020-11-13,15h00,15h30,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-13,15h30,16h30,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,
2020-11-16,10h00,10h50,Dia da Amazônia Azul,Palácio do Planalto,
2020-11-16,11h10,11h20,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República,Palácio do Planalto,
2020-11-16,14h00,15h00,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,
2020-11-16,15h00,15h45,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-16,15h45,16h20,Marcelo Álvaro Antônio -  Ministro de Estado do Turismo,Palácio do Planalto,Ernesto Araújo -  Ministro de Estado das Relações Exteriores;;Zurab Pololikashvili -  Secretário Geral da Organização Mundial do Turismo;;Fábio Wajngarten -  Assessor Especial de Comunicação Social do Ministério das Comunicações; e;Gilson Machado Guimarães Neto -  Presidente do Instituto Brasileiro do Turismo.
2020-11-16,16h50,17h00,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República,Palácio do Planalto,
2020-11-16,17h15,18h00,Célio Faria Júnior -  Chefe do Gabinete Pessoal do Presidente da República; e Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-17,08h00,10h15,XII Cúpula de Líderes do BRICS (videoconferência),Palácio do Planalto,Ernesto Araújo -  Ministro de Estado das Relações Exteriores;;Paulo Guedes -  Ministro de Estado da Economia;;Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República;;Fábio Wajngarten -  Secretário-Executivo do Ministério das Comunicações;;Alexandre Ramagem -  Diretor-Geral da Agência Brasileira de Inteligência – ABIN;;Almirante Flávio Augusto Viana Rocha -  Secretário Especial de Assuntos Estratégicos da Presidência da República; e;Embaixador Carlos Alberto Franco França -  Assessor-Chefe da Assessoria Especial do Presidente da República.
2020-11-17,11h00,11h45,Milton Ribeiro -  Ministro de Estado da Educação,Palácio do Planalto,
2020-11-17,11h45,12h00,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; e Milton Ribeiro -  Ministro de Estado da Educação,Palácio do Planalto,
2020-11-17,15h00,15h30,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-17,16h00,16h30,"Solenidade alusiva ao 54° Aniversário da Embratur e lançamento do selo comemorativo ""Embratur 54 anos""",Palácio do Planalto,
2020-11-18,09h45,10h40,Partida de Brasília/DF para Flores de Goiás/GO,Base Aérea de Brasília,
2020-11-18,11h00,11h45,Cerimônia de Entrega de Títulos de Propriedade Rural em Goiás,Flores de Goiás/GO,
2020-11-18,12h30,14h10,Partida de Flores de Goiás/GO para Brasília/DF,Flores de Goiás/GO,
2020-11-18,15h30,16h00,Mario Frias -  Secretário Especial de Cultura do Ministério do Turismo,Palácio do Planalto,
2020-11-18,16h00,16h30,Claudio Castro -  Governador em exercício do estado do Rio de Janeiro,Palácio do Planalto,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República.
2020-11-18,16h40,17h10,Bento Albuquerque -  Ministro de Estado de Minas e Energia,Palácio do Planalto,
2020-11-18,17h20,17h50,Senador Fernando Bezerra Coelho (MDB/PE) -  Líder do Governo no Senado Federal,Palácio do Planalto,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República;;Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República;;Senador Eduardo Gomes (MDB/TO) -  Líder do Governo no Congresso Nacional; e;Senador Marcio Bittar (MDB/AC) -  Vice-líder do Governo no Congresso Nacional.
2020-11-19,08h40,09h10,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; e Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência,Palácio do Planalto,
2020-11-19,09h10,09h20,Fernando Azevedo -  Ministro de Estado da Defesa,Palácio do Planalto,Almirante de Esquadra Ilques Barbosa Júnior -  Comandante da Marinha;;General de Exército Edson Leal Pujol -  Comandante do Exército; e;Tenente-Brigadeiro do Ar Antonio Carlos Moretti Bermudez -  Comandante da Aeronáutica.
2020-11-19,09h30,12h00,39ª Reunião do Conselho de Governo,Palácio do Planalto,
2020-11-19,12h00,12h30,Comemoração do Dia da Bandeira,Palácio do Planalto,
2020-11-19,13h55,14h10,Davi Alcolumbre -  Presidente do Senado Federal,Palácio do Planalto,
2020-11-19,14h25,15h20,Pastor Silas Malafaia -  Presidente do Conselho Interdenominacional de Ministros Evangélicos do Brasil (CIMEB); e Apóstolo César Augusto -  Presidente da Igreja Apostólica Fonte da Vida,Palácio do Planalto,
2020-11-19,15h20,15h50,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-19,15h55,16h50,Ernesto Araújo -  Ministro de Estado das Relações Exteriores,Palácio do Planalto,
2020-11-19,16h55,17h10,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-11-19,17h10,17h30,Deputado Daniel Freitas (PSL/SC),Palácio do Planalto,
2020-11-20,10h00,10h20,Ali Abdullah Bahitham -  Embaixador do Reino da Arábia Saudita,Palácio do Planalto,Ernesto Araújo -  Ministro de Estado das Relações Exteriores.
2020-11-20,11h15,11h35,Damares Alves -  Ministra de Estado da Mulher -  da Família e dos Direitos Humanos,Palácio do Planalto,
2020-11-20,14h00,15h00,Desembargador Bernardo Garcez -  Corregedor-Geral da Justiça do estado do Rio de Janeiro,Palácio do Planalto,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República;;Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e;Daniela Barbosa -  Juíza Auxiliar da Corregedoria Geral da Justiça do estado do Rio de Janeiro.
2020-11-20,16h00,16h30,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-21,09h40,09h50,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,
2020-11-21,10h00,11h30,Cúpula do G20 (videoconferência),Palácio do Planalto,
2020-11-21,12h10,14h40,Partida de Brasília/DF para Macapá/AP,Base Aérea de Brasília,
2020-11-21,15h20,15h50,Visita à Subestação Santana,Macapá/AP,
2020-11-21,16h30,16h45,Visita à Subestação de Santa Rita,Macapá/AP,
2020-11-21,17h20,19h40,Partida de Macapá/AP para Brasília/DF,Macapá/AP,
2020-11-22,10h00,12h20,Cúpula do G20 (videoconferência),Palácio do Planalto,
2020-11-23,11h00,11h40,Onyx Lorenzoni -  Ministro de Estado da Cidadania,Palácio do Planalto,
2020-11-23,14h20,14h40,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,Gustavo Montezano -  Presidente do BNDES.
2020-11-23,14h40,15h20,Paulo Guedes -  Ministro de Estado da Economia,Palácio do Planalto,Gustavo Montezano -  Presidente do BNDES;;Mariana Prado Franceschi -  Secretária de Segurança Hídrica do Ministério do Desenvolvimento Regional -  substituta; e;Martha Seillier -  Secretária Especial da Secretaria do Programa de Parcerias de Investimentos.
2020-11-23,15h35,16h35,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura; Tereza Cristina -  Ministra de Estado da Agricultura -  Pecuária e Abastecimento; Fábio Faria -  Ministro de Estados das Comunicações; Wagner Rosário -  Ministro de Estado da Controladoria-Geral da União; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República,Palácio do Planalto,
2020-11-23,16h35,16h55,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-24,08h40,09h35,Fábio Faria -  Ministro de Estado das Comunicações; e Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-24,09h35,09h55,Fernando Azevedo -  Ministro de Estado da Defesa,Palácio do Planalto,
2020-11-24,09h55,10h05,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo -  Ministro de Estado da Defesa; e Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-11-24,10h05,10h35,Pastor Silas Josué de Oliveira -  Presidente da Igreja Assembleia de Deus em Santo André/SP,Palácio do Planalto,Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República;;Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República;;Deputado João Campos (REPUBLICANOS/GO) -  Vice-Líder do Republicanos na Câmara dos Deputados;;Dr. Gilberto Ribeiro dos Santos -  Presidente do Conselho Deliberativo e da Diretoria Executiva do Instituto de Juristas Cristãos do Brasil;;Dr. Aristóteles Sakai de Freitas -  Coordenador do Instituto de Juristas Cristãos do Brasil (IJCB) em Goiás;;Edemundo Dias de Oliveira Filho -  Pastor da Assembleia de Deus Ministério Bethel em Goiânia/GO;;Pastor -  Leandro Augusto dos Santos -  Diretor Assistência Social - I.A.D. Santo André/SP;;Felix Djibalene -  Missionário na Assembleia de Deus do Malawi.
2020-11-24,11h00,11h30,Milton Ribeiro -  Ministro de Estado da Educação,Palácio do Planalto,
2020-11-24,14h10,14h45,Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura,Palácio do Planalto,Rubens Ometto Silveira Mello -  Presidente do Conselho de Administração das Empresas do Grupo Cosan; e;Marcos Marinho Lutz -  Presidente do Conselho de Administração da Rumo Logística.
2020-11-24,14h45,15h00,Fábio Faria -  Ministro de Estado das Comunicações,Palácio do Planalto,Vitor Elisio Góes de Oliveira Menezes -  Secretário Executivo do Ministério das Comunicações;;Artur Coimbra de Oliveira -  Secretário de Telecomunicações do Ministério das Comunicações;;Leonardo Euler de Morais -  Presidente do Conselho da Agência Nacional de Telecomunicações;;Carlos Manuel Baigorri -  Conselheiro da Agência Nacional de Telecomunicações;;Emmanoel Campelo de Souza Pereira -  Conselheiro da Agência Nacional de Telecomunicações; e;Abraão Balbino -  Conselheiro da Agência Nacional de Telecomunicações -  substituto.
2020-11-24,15h05,15h35,Ricardo Salles -  Ministro de Estado do Meio Ambiente,Palácio do Planalto,
2020-11-24,15h35,16h20,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Senador Carlos Viana (PSD/MG),Palácio do Planalto,
2020-11-24,16h20,16h35,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-25,08h00,09h20,Partida de Brasília/DF para São Paulo/SP,Base Aérea de Brasília,
2020-11-25,11h00,12h00,Encontro com investidores promovido pelo Grupo Voto,São Paulo/SP,
2020-11-25,13h45,14h40,Visita à sede da CNN Brasil,São Paulo/SP,
2020-11-25,16h10,17h30,Partida de São Paulo/SP para Brasília/DF,Aeroporto de Congonhas,
2020-11-25,17h30,18h00,Davi Alcolumbre -  Presidente do Senado Federal,Base Aérea de Brasília,
2020-11-26,09h30,10h00,Pedro Cesar Nunes Ferreira Marques de Sousa -  Subchefe para Assuntos Jurídicos da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-11-26,10h00,11h00,Bento Albuquerque -  Ministro de Estado de Minas e Energia,Palácio do Planalto,
2020-11-26,11h00,11h15,José Levi Mello do Amaral Júnior -  Advogado-Geral da União,Palácio do Planalto,
